,datetime,eo_code,motohours,eo_model_name,eo_model_id,eo_description,level_1_description,operation_start_date,operation_start_date_ts,motohours_date_ts,motohours_measure_ts
4092,2022-03-08,100000062382,81039.396,Самосвалы CAT 785C,65,Самосвал карьерный 785C №428,Олимпиадинский ГОК,2011-07-31,1312070400,1646697600,334627200
4093,2022-03-08,100000062381,82131.127,Самосвалы CAT 785C,65,Самосвал карьерный 785C №427,Олимпиадинский ГОК,2011-07-31,1312070400,1646697600,334627200
4094,2022-03-08,100000065976,84252.883,Самосвалы CAT 785C,65,Самосвал карьерный 785C №426,Олимпиадинский ГОК,2011-07-31,1312070400,1646697600,334627200
4095,2022-03-08,100000065975,80172.129,Самосвалы CAT 785C,65,Самосвал карьерный 785C №425,Олимпиадинский ГОК,2011-05-26,1306368000,1646697600,340329600
4096,2022-03-08,100000084402,30222.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №19,Полюс Магадан,2018-05-30,1527638400,1646697600,119059200
4097,2022-03-08,100000062380,80992.291,Самосвалы CAT 785C,65,Самосвал карьерный 785C №424,Олимпиадинский ГОК,2011-05-20,1305849600,1646697600,340848000
4098,2022-03-08,100000065967,80930.317,Самосвалы CAT 785C,65,Самосвал карьерный 785C №423,Олимпиадинский ГОК,2011-05-20,1305849600,1646697600,340848000
4099,2022-03-08,100000065974,83217.366,Самосвалы CAT 785C,65,Самосвал карьерный 785C №422,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4100,2022-03-08,100000065972,83815.347,Самосвалы CAT 785C,65,Самосвал карьерный 785C №420,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4101,2022-03-08,100000065971,83683.913,Самосвалы CAT 785C,65,Самосвал карьерный 785C №419,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4102,2022-03-08,100000065970,85820.378,Самосвалы CAT 785C,65,Самосвал карьерный 785C №418,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4103,2022-03-08,100000084401,30361.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №18,Полюс Магадан,2018-04-23,1524441600,1646697600,122256000
4104,2022-03-08,100000065969,80664.372,Самосвалы CAT 785C,65,Самосвал карьерный 785C №417,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4105,2022-03-08,100000065968,83561.402,Самосвалы CAT 785C,65,Самосвал карьерный 785C №416,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4106,2022-03-08,100000062376,95678.671,Самосвалы CAT 785C,65,Самосвал карьерный 785C №415,Олимпиадинский ГОК,2009-11-04,1257292800,1646697600,389404800
4107,2022-03-08,100000062377,97157.994,Самосвалы CAT 785C,65,Самосвал карьерный 785C №414,Олимпиадинский ГОК,2009-11-02,1257120000,1646697600,389577600
4108,2022-03-08,100000062379,96346.993,Самосвалы CAT 785C,65,Самосвал карьерный 785C №411,Олимпиадинский ГОК,2009-10-02,1254441600,1646697600,392256000
4109,2022-03-08,100000062372,97494.136,Самосвалы CAT 785C,65,Самосвал карьерный 785C №407,Олимпиадинский ГОК,2009-06-08,1244419200,1646697600,402278400
4110,2022-03-08,100000062371,98318.802,Самосвалы CAT 785C,65,Самосвал карьерный 785C №405,Олимпиадинский ГОК,2009-05-06,1241568000,1646697600,405129600
4111,2022-03-08,100000062370,102112.376,Самосвалы CAT 785C,65,Самосвал карьерный 785C №404,Олимпиадинский ГОК,2009-05-06,1241568000,1646697600,405129600
4112,2022-03-08,100000062369,98548.281,Самосвалы CAT 785C,65,Самосвал карьерный 785C №403,Олимпиадинский ГОК,2009-05-06,1241568000,1646697600,405129600
4113,2022-03-08,100000028868,97388.012,Самосвалы CAT 785C,65,Самосвал карьерный 785C №401,Олимпиадинский ГОК,2009-03-04,1236124800,1646697600,410572800
4114,2022-03-08,100000084400,26639.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №17,Полюс Магадан,2018-04-23,1524441600,1646697600,122256000
4115,2022-03-08,100000084399,29950.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №16,Полюс Магадан,2018-04-23,1524441600,1646697600,122256000
4116,2022-03-08,100000084397,29491.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №14,Полюс Магадан,2018-03-16,1521158400,1646697600,125539200
4117,2022-03-08,100000084396,31668.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №13,Полюс Магадан,2018-03-16,1521158400,1646697600,125539200
4118,2022-03-08,100000065981,43487.07,Самосвалы CAT 785C,65,Самосвал карьерный 785C №450,Олимпиадинский ГОК,2016-08-10,1470787200,1646697600,175910400
4119,2022-03-08,100000062384,80326.127,Самосвалы CAT 785C,65,Самосвал карьерный 785C №430,Олимпиадинский ГОК,2011-08-22,1313971200,1646697600,332726400
4120,2022-03-08,100000062380,80980.701,Самосвалы CAT 785C,65,Самосвал карьерный 785C №424,Олимпиадинский ГОК,2011-05-20,1305849600,1646697600,340848000
4121,2022-03-08,100000028868,97376.022,Самосвалы CAT 785C,65,Самосвал карьерный 785C №401,Олимпиадинский ГОК,2009-03-04,1236124800,1646697600,410572800
4122,2022-03-08,100000008674,31695.87,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1620,Полюс Вернинское,2017-12-12,1513036800,1646697600,133660800
4123,2022-03-08,100000008673,32382.17,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1619,Полюс Вернинское,2017-12-12,1513036800,1646697600,133660800
4124,2022-03-08,100000065980,43921.591,Самосвалы CAT 785C,65,Самосвал карьерный 785C №449,Олимпиадинский ГОК,2016-08-10,1470787200,1646697600,175910400
4125,2022-03-08,100000065979,43237.106,Самосвалы CAT 785C,65,Самосвал карьерный 785C №448,Олимпиадинский ГОК,2016-08-10,1470787200,1646697600,175910400
4126,2022-03-08,100000065978,43385.112,Самосвалы CAT 785C,65,Самосвал карьерный 785C №447,Олимпиадинский ГОК,2016-08-10,1470787200,1646697600,175910400
4127,2022-03-08,100000065977,42568.556,Самосвалы CAT 785C,65,Самосвал карьерный 785C №446,Олимпиадинский ГОК,2016-08-10,1470787200,1646697600,175910400
4128,2022-03-08,100000065635,62249.422,Самосвалы CAT 785C,65,Самосвал карьерный 785C №536,Олимпиадинский ГОК,2014-03-06,1394064000,1646697600,252633600
4129,2022-03-08,100000065636,59584.587,Самосвалы CAT 785C,65,Самосвал карьерный 785C №535,Олимпиадинский ГОК,2014-03-06,1394064000,1646697600,252633600
4130,2022-03-08,100000065634,60960.004,Самосвалы CAT 785C,65,Самосвал карьерный 785C №534,Олимпиадинский ГОК,2014-03-06,1394064000,1646697600,252633600
4131,2022-03-08,100000065633,59585.331,Самосвалы CAT 785C,65,Самосвал карьерный 785C №533,Олимпиадинский ГОК,2014-03-06,1394064000,1646697600,252633600
4132,2022-03-08,100000065631,58838.724,Самосвалы CAT 785C,65,Самосвал карьерный 785C №532,Олимпиадинский ГОК,2014-02-28,1393545600,1646697600,253152000
4133,2022-03-08,100000065629,62427.815,Самосвалы CAT 785C,65,Самосвал карьерный 785C №531,Олимпиадинский ГОК,2021-07-03,1625270400,1646697600,21427200
4134,2022-03-08,100000065632,59495.242,Самосвалы CAT 785C,65,Самосвал карьерный 785C №530,Олимпиадинский ГОК,2014-02-28,1393545600,1646697600,253152000
4135,2022-03-08,100000065630,62258.931,Самосвалы CAT 785C,65,Самосвал карьерный 785C №529,Олимпиадинский ГОК,2014-02-28,1393545600,1646697600,253152000
4136,2022-03-08,100000065628,55107.005,Самосвалы CAT 785C,65,Самосвал карьерный 785C №528,Олимпиадинский ГОК,2014-02-28,1393545600,1646697600,253152000
4137,2022-03-08,100000065627,62983.898,Самосвалы CAT 785C,65,Самосвал карьерный 785C №527,Олимпиадинский ГОК,2013-12-31,1388448000,1646697600,258249600
4138,2022-03-08,100000065625,61776.456,Самосвалы CAT 785C,65,Самосвал карьерный 785C №526,Олимпиадинский ГОК,2013-12-31,1388448000,1646697600,258249600
4139,2022-03-08,100000065623,65002.405,Самосвалы CAT 785C,65,Самосвал карьерный 785C №525,Олимпиадинский ГОК,2013-12-13,1386892800,1646697600,259804800
4140,2022-03-08,100000065624,63560.677,Самосвалы CAT 785C,65,Самосвал карьерный 785C №524,Олимпиадинский ГОК,2013-12-13,1386892800,1646697600,259804800
4141,2022-03-08,100000065626,64387.941,Самосвалы CAT 785C,65,Самосвал карьерный 785C №523,Олимпиадинский ГОК,2013-12-13,1386892800,1646697600,259804800
4142,2022-03-08,100000065643,71311.983,Самосвалы CAT 785C,65,Самосвал карьерный 785C №522,Олимпиадинский ГОК,2012-09-30,1348963200,1646697600,297734400
4143,2022-03-08,100000065641,72337.584,Самосвалы CAT 785C,65,Самосвал карьерный 785C №521,Олимпиадинский ГОК,2012-09-30,1348963200,1646697600,297734400
4144,2022-03-08,100000065638,71630.693,Самосвалы CAT 785C,65,Самосвал карьерный 785C №520,Олимпиадинский ГОК,2012-07-05,1341446400,1646697600,305251200
4145,2022-03-08,100000065639,73617.372,Самосвалы CAT 785C,65,Самосвал карьерный 785C №519,Олимпиадинский ГОК,2012-07-05,1341446400,1646697600,305251200
4146,2022-03-08,100000065637,74334.238,Самосвалы CAT 785C,65,Самосвал карьерный 785C №518,Олимпиадинский ГОК,2012-07-05,1341446400,1646697600,305251200
4147,2022-03-08,100000065640,71824.075,Самосвалы CAT 785C,65,Самосвал карьерный 785C №517,Олимпиадинский ГОК,2012-07-05,1341446400,1646697600,305251200
4148,2022-03-08,100000065622,83656.059,Самосвалы CAT 785C,65,Самосвал карьерный 785C №516,Олимпиадинский ГОК,2011-05-20,1305849600,1646697600,340848000
4149,2022-03-08,100000065620,85828.295,Самосвалы CAT 785C,65,Самосвал карьерный 785C №515,Олимпиадинский ГОК,2011-04-30,1304121600,1646697600,342576000
4150,2022-03-08,100000065619,81251.149,Самосвалы CAT 785C,65,Самосвал карьерный 785C №514,Олимпиадинский ГОК,2011-03-31,1301529600,1646697600,345168000
4151,2022-03-08,100000065617,84202.4,Самосвалы CAT 785C,65,Самосвал карьерный 785C №511,Олимпиадинский ГОК,2011-02-28,1298851200,1646697600,347846400
4152,2022-03-08,100000065616,87472.666,Самосвалы CAT 785C,65,Самосвал карьерный 785C №510,Олимпиадинский ГОК,2011-02-28,1298851200,1646697600,347846400
4153,2022-03-08,100000065615,85406.76,Самосвалы CAT 785C,65,Самосвал карьерный 785C №509,Олимпиадинский ГОК,2011-02-18,1297987200,1646697600,348710400
4154,2022-03-08,100000065614,86335.735,Самосвалы CAT 785C,65,Самосвал карьерный 785C №508,Олимпиадинский ГОК,2011-02-28,1298851200,1646697600,347846400
4155,2022-03-08,100000065613,87262.051,Самосвалы CAT 785C,65,Самосвал карьерный 785C №507,Олимпиадинский ГОК,2011-01-31,1296432000,1646697600,350265600
4156,2022-03-08,100000065612,88247.495,Самосвалы CAT 785C,65,Самосвал карьерный 785C №506,Олимпиадинский ГОК,2011-01-31,1296432000,1646697600,350265600
4157,2022-03-08,100000065611,86489.556,Самосвалы CAT 785C,65,Самосвал карьерный 785C №505,Олимпиадинский ГОК,2010-12-31,1293753600,1646697600,352944000
