Документ измерений,Дата,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
28390115,1/5/2022,"1021476,482",км,100000062381
28390098,1/5/2022,"80784,869",МТЧ,100000062381
28390077,1/5/2022,"1014216,460",км,100000062380
28390043,1/5/2022,"1224228,377",км,100000062379
28390034,1/5/2022,"95023,178",МТЧ,100000062379
28390019,1/5/2022,"1191031,310",км,100000062378
28389994,1/5/2022,"95551,668",МТЧ,100000062378
28389979,1/5/2022,"1212938,385",км,100000062377
28389965,1/5/2022,"95792,864",МТЧ,100000062377
28389951,1/5/2022,"1195553,623",км,100000062376
28389939,1/5/2022,"94271,678",МТЧ,100000062376
28389845,1/5/2022,"1213827,067",км,100000062373
28389828,1/5/2022,"96167,245",МТЧ,100000062373
28389903,1/5/2022,"1192223,591",км,100000062372
28389870,1/4/2022,"344166,000",км,100000084405
28389873,1/5/2022,"96153,390",МТЧ,100000062372
28389769,1/5/2022,"1210844,206",км,100000062371
28389851,1/5/2022,"97059,403",МТЧ,100000062371
28389835,1/5/2022,"1221904,144",км,100000062370
28389818,1/5/2022,"100745,668",МТЧ,100000062370
28389799,1/5/2022,"1223349,885",км,100000062369
28389779,1/5/2022,"97145,658",МТЧ,100000062369
28389703,1/5/2022,"1200178,534",км,100000028868
28389667,1/5/2022,"96047,435",МТЧ,100000028868
28389675,1/4/2022,"344255,000",км,100000084404
28389537,1/4/2022,"357172,000",км,100000084403
28389280,1/4/2022,"359012,000",км,100000084402
28387303,1/3/2022,"322246,000",км,100000084407
28387292,1/3/2022,"348385,000",км,100000084406
28387278,1/3/2022,"344008,000",км,100000084405
28387133,1/3/2022,"358839,000",км,100000084402
28387102,1/5/2022,"319057,000",км,100000084412
28387090,1/5/2022,"334988,000",км,100000084411
28387078,1/3/2022,"26955,000",МТЧ,100000084411
28387044,1/5/2022,"347328,000",км,100000084410
28387031,1/5/2022,"349619,000",км,100000084409
28387020,1/5/2022,"345159,000",км,100000084408
28386988,1/5/2022,"322714,000",км,100000084407
28386946,1/5/2022,"348868,000",км,100000084406
28386609,1/5/2022,"30257,600",МТЧ,100000008674
28386402,1/5/2022,"30962,700",МТЧ,100000008673
28386249,1/5/2022,"344480,000",км,100000084405
28386187,1/5/2022,"359340,000",км,100000084402
28386146,1/5/2022,"344563,000",км,100000084404
28386061,1/5/2022,"357409,000",км,100000084403
28384594,1/4/2022,"314010,000",км,100000084400
28384415,1/4/2022,"350802,000",км,100000084399
28384401,1/4/2022,"307875,000",км,100000084398
28384337,1/4/2022,"341796,000",км,100000084397
28384267,1/4/2022,"371555,000",км,100000084396
28380383,1/4/2022,"956688,966",км,100000065643
28380372,1/4/2022,"69891,909",МТЧ,100000065643
28380310,1/4/2022,"957420,962",км,100000065641
28380354,1/4/2022,"70917,268",МТЧ,100000065641
28380280,1/4/2022,"972066,563",км,100000065640
28380331,1/4/2022,"70427,873",МТЧ,100000065640
28380218,1/4/2022,"1004699,103",км,100000065639
28380187,1/4/2022,"72202,193",МТЧ,100000065639
28380296,1/4/2022,"964832,177",км,100000065638
28380170,1/4/2022,"70182,905",МТЧ,100000065638
28380266,1/4/2022,"1010266,846",км,100000065637
28380248,1/4/2022,"72949,018",МТЧ,100000065637
28380231,1/4/2022,"788430,038",км,100000065636
28380222,1/4/2022,"58137,235",МТЧ,100000065636
28380206,1/4/2022,"794320,505",км,100000065635
28380191,1/4/2022,"60876,653",МТЧ,100000065635
28380175,1/4/2022,"804867,138",км,100000065634
28380156,1/4/2022,"59632,256",МТЧ,100000065634
28380139,1/4/2022,"795274,806",км,100000065633
28380040,1/4/2022,"58184,466",МТЧ,100000065633
28380113,1/4/2022,"786744,800",км,100000065632
28380099,1/4/2022,"58117,812",МТЧ,100000065632
28380081,1/4/2022,"777238,616",км,100000065631
28380074,1/4/2022,"57409,139",МТЧ,100000065631
28380057,1/4/2022,"820290,428",км,100000065630
28380043,1/4/2022,"60873,642",МТЧ,100000065630
28380025,1/4/2022,"835754,090",км,100000065629
28380008,1/4/2022,"61061,882",МТЧ,100000065629
28379996,1/4/2022,"739785,692",км,100000065628
28379920,1/4/2022,"53707,854",МТЧ,100000065628
28379973,1/4/2022,"840025,342",км,100000065627
28379959,1/4/2022,"61532,739",МТЧ,100000065627
28379941,1/4/2022,"873082,104",км,100000065626
28379934,1/4/2022,"62985,830",МТЧ,100000065626
28379921,1/4/2022,"819072,264",км,100000065625
28379905,1/4/2022,"60369,196",МТЧ,100000065625
28379877,1/4/2022,"857487,964",км,100000065624
28379864,1/4/2022,"62146,433",МТЧ,100000065624
28379846,1/4/2022,"873480,004",км,100000065623
28379828,1/4/2022,"63680,887",МТЧ,100000065623
28379811,1/4/2022,"1089849,361",км,100000065622
28379801,1/4/2022,"82234,656",МТЧ,100000065622
28379719,1/4/2022,"1137124,480",км,100000065620
28379699,1/4/2022,"84435,705",МТЧ,100000065620
28379772,1/4/2022,"1043006,112",км,100000065619
28379763,1/4/2022,"79846,008",МТЧ,100000065619
28379746,1/4/2022,"1123569,362",км,100000065618
28379726,1/4/2022,"84327,403",МТЧ,100000065618
28379705,1/4/2022,"1097005,811",км,100000065617
28379578,1/4/2022,"82766,749",МТЧ,100000065617
28379638,1/4/2022,"1137866,657",км,100000065616
28379599,1/4/2022,"86183,929",МТЧ,100000065616
28379661,1/4/2022,"1086415,649",км,100000065615
28379651,1/4/2022,"84295,067",МТЧ,100000065615
28379642,1/4/2022,"1101330,315",км,100000065614
28379625,1/4/2022,"84996,432",МТЧ,100000065614
28379606,1/4/2022,"1145237,631",км,100000065613
28379588,1/4/2022,"85895,998",МТЧ,100000065613
28379565,1/4/2022,"1158471,596",км,100000065612
28379546,1/4/2022,"87044,080",МТЧ,100000065612
28379529,1/4/2022,"1101516,248",км,100000065611
28379440,1/4/2022,"85091,346",МТЧ,100000065611
28379501,1/4/2022,"1137310,912",км,100000065609
28379493,1/4/2022,"81983,536",МТЧ,100000065609
28379483,1/4/2022,"1087296,335",км,100000065608
28379474,1/4/2022,"84179,562",МТЧ,100000065608
28379464,1/4/2022,"1099138,845",км,100000065607
28379426,1/4/2022,"83720,655",МТЧ,100000065607
28379408,1/4/2022,"1180722,285",км,100000065606
28379395,1/4/2022,"89022,447",МТЧ,100000065606
28377469,1/4/2022,"528878,616",км,100000065981
28377370,1/4/2022,"42083,689",МТЧ,100000065981
28377437,1/4/2022,"531416,152",км,100000065980
28377416,1/4/2022,"42521,318",МТЧ,100000065980
28377401,1/4/2022,"524325,412",км,100000065979
28377386,1/4/2022,"41838,302",МТЧ,100000065979
28377372,1/4/2022,"516752,314",км,100000065978
28377355,1/4/2022,"42001,478",МТЧ,100000065978
28377343,1/4/2022,"517462,519",км,100000065977
28377326,1/4/2022,"41161,762",МТЧ,100000065977
28377314,1/4/2022,"1076284,826",км,100000065976
28377291,1/4/2022,"82855,815",МТЧ,100000065976
28377278,1/4/2022,"1002118,545",км,100000065975
28377251,1/4/2022,"78788,086",МТЧ,100000065975
28377235,1/4/2022,"1015528,081",км,100000065974
28377201,1/4/2022,"81857,750",МТЧ,100000065974
28377157,1/4/2022,"1063549,304",км,100000065972
28377080,1/4/2022,"82438,205",МТЧ,100000065972
28377097,1/4/2022,"1030362,180",км,100000065971
28377084,1/4/2022,"82357,370",МТЧ,100000065971
28377045,1/4/2022,"1099384,896",км,100000065970
28377008,1/4/2022,"84449,204",МТЧ,100000065970
28376986,1/4/2022,"1035144,344",км,100000065969
28376971,1/4/2022,"79330,010",МТЧ,100000065969
28376962,1/4/2022,"1074190,005",км,100000065968
28376899,1/4/2022,"82214,669",МТЧ,100000065968
28376880,1/4/2022,"1027757,220",км,100000065967
28376913,1/4/2022,"79560,663",МТЧ,100000065967
28376901,1/4/2022,"766636,034",км,100000062399
28376886,1/4/2022,"60926,940",МТЧ,100000062399
28376864,1/4/2022,"763985,681",км,100000062398
28376740,1/4/2022,"59111,062",МТЧ,100000062398
28376839,1/4/2022,"810063,605",км,100000062397
28376798,1/4/2022,"62108,656",МТЧ,100000062397
28376772,1/4/2022,"789109,414",км,100000062396
28376761,1/4/2022,"61808,822",МТЧ,100000062396
28376650,1/4/2022,"809040,443",км,100000062395
28376726,1/4/2022,"61805,367",МТЧ,100000062395
28376714,1/4/2022,"815514,459",км,100000062394
28376618,1/4/2022,"64216,241",МТЧ,100000062394
28376685,1/4/2022,"764656,757",км,100000062393
28376668,1/4/2022,"58904,606",МТЧ,100000062393
28376579,1/4/2022,"815808,523",км,100000062392
28376634,1/4/2022,"63914,033",МТЧ,100000062392
28376540,1/4/2022,"808975,420",км,100000062391
28376604,1/4/2022,"63789,782",МТЧ,100000062391
28376591,1/4/2022,"856653,119",км,100000062390
28376583,1/4/2022,"65449,821",МТЧ,100000062390
28376566,1/4/2022,"730165,259",км,100000062389
28376551,1/4/2022,"55148,713",МТЧ,100000062389
28376526,1/4/2022,"753500,461",км,100000062388
28376510,1/4/2022,"58067,056",МТЧ,100000062388
28376476,1/4/2022,"711309,313",км,100000062387
28376458,1/4/2022,"55224,515",МТЧ,100000062387
28376435,1/4/2022,"716420,885",км,100000062386
28376414,1/4/2022,"55086,324",МТЧ,100000062386
28376402,1/4/2022,"704814,841",км,100000062385
28376396,1/4/2022,"51468,397",МТЧ,100000062385
28376342,1/4/2022,"974115,514",км,100000062384
28376334,1/4/2022,"78967,581",МТЧ,100000062384
28376321,1/4/2022,"1032694,510",км,100000062383
28376218,1/4/2022,"80743,615",МТЧ,100000062383
28376301,1/4/2022,"1052030,526",км,100000062382
28376179,1/4/2022,"79615,044",МТЧ,100000062382
28376264,1/4/2022,"1021330,193",км,100000062381
28376254,1/4/2022,"80772,889",МТЧ,100000062381
28376237,1/4/2022,"1014062,285",км,100000062380
28376205,1/4/2022,"79659,527",МТЧ,100000062380
28376188,1/4/2022,"1224112,987",км,100000062379
28376166,1/4/2022,"95013,084",МТЧ,100000062379
28376154,1/4/2022,"1190989,789",км,100000062378
28376121,1/4/2022,"95545,708",МТЧ,100000062378
28376099,1/4/2022,"1212805,293",км,100000062377
28376081,1/4/2022,"95780,934",МТЧ,100000062377
28376068,1/4/2022,"1195455,292",км,100000062376
28376053,1/4/2022,"94259,758",МТЧ,100000062376
28375926,1/4/2022,"1213682,870",км,100000062373
28376024,1/4/2022,"96156,472",МТЧ,100000062373
28376006,1/4/2022,"1192136,687",км,100000062372
28375994,1/4/2022,"96141,450",МТЧ,100000062372
28375976,1/4/2022,"1210703,228",км,100000062371
28375933,1/4/2022,"97047,473",МТЧ,100000062371
28375916,1/4/2022,"1221797,824",км,100000062370
28375889,1/4/2022,"100733,668",МТЧ,100000062370
28375872,1/4/2022,"1223235,461",км,100000062369
28375760,1/4/2022,"97133,828",МТЧ,100000062369
28375794,1/4/2022,"1200030,153",км,100000028868
28375802,1/4/2022,"96035,445",МТЧ,100000028868
28373547,1/4/2022,"55074,484",МТЧ,100000062386
28373465,1/4/2022,"58055,236",МТЧ,100000062388
28372466,1/4/2022,"30245,600",МТЧ,100000008674
28372164,1/4/2022,"30950,700",МТЧ,100000008673
28367077,1/4/2022,"371387,000",км,100000084396
28367063,1/4/2022,"341618,000",км,100000084397
28367035,1/4/2022,"307708,000",км,100000084398
28367007,1/4/2022,"350625,000",км,100000084399
28366979,1/4/2022,"314010,000",км,100000084400
28366951,1/4/2022,"355490,000",км,100000084401
28365284,1/4/2022,"956531,573",км,100000065643
28365271,1/4/2022,"69881,499",МТЧ,100000065643
28365256,1/4/2022,"957270,650",км,100000065641
28365236,1/4/2022,"70907,378",МТЧ,100000065641
28365222,1/4/2022,"971908,848",км,100000065640
28365206,1/4/2022,"70417,763",МТЧ,100000065640
28365119,1/4/2022,"1004543,802",км,100000065639
28365176,1/4/2022,"72190,933",МТЧ,100000065639
28365162,1/4/2022,"964662,553",км,100000065638
28365152,1/4/2022,"70170,905",МТЧ,100000065638
28365138,1/4/2022,"1010132,627",км,100000065637
28365123,1/4/2022,"72937,088",МТЧ,100000065637
28365106,1/4/2022,"788277,312",км,100000065636
28365093,1/4/2022,"58125,235",МТЧ,100000065636
28365058,1/4/2022,"794161,341",км,100000065635
28364988,1/4/2022,"60865,313",МТЧ,100000065635
28365061,1/4/2022,"804712,802",км,100000065634
28365036,1/4/2022,"59622,026",МТЧ,100000065634
28365018,1/4/2022,"795116,561",км,100000065633
28365003,1/4/2022,"58172,906",МТЧ,100000065633
28364994,1/4/2022,"786587,567",км,100000065632
28364976,1/4/2022,"58106,362",МТЧ,100000065632
28364957,1/4/2022,"777067,704",км,100000065631
28364942,1/4/2022,"57398,633",МТЧ,100000065631
28364933,1/4/2022,"820137,219",км,100000065630
28364879,1/4/2022,"60862,542",МТЧ,100000065630
28364899,1/4/2022,"835611,342",км,100000065629
28364901,1/4/2022,"61050,682",МТЧ,100000065629
28364887,1/4/2022,"739618,321",км,100000065628
28364865,1/4/2022,"53696,674",МТЧ,100000065628
28364853,1/4/2022,"840006,191",км,100000065627
28364838,1/4/2022,"61523,509",МТЧ,100000065627
28364822,1/4/2022,"872934,206",км,100000065626
28364807,1/4/2022,"62974,370",МТЧ,100000065626
28364789,1/4/2022,"818997,269",км,100000065625
28364660,1/4/2022,"60362,226",МТЧ,100000065625
28364747,1/4/2022,"857319,627",км,100000065624
28364734,1/4/2022,"62134,963",МТЧ,100000065624
28364717,1/4/2022,"873339,830",км,100000065623
28364672,1/4/2022,"63670,607",МТЧ,100000065623
28364580,1/4/2022,"1089679,767",км,100000065622
28364645,1/4/2022,"82223,886",МТЧ,100000065622
28364633,1/4/2022,"1136968,857",км,100000065620
28364549,1/4/2022,"84423,705",МТЧ,100000065620
28364612,1/4/2022,"1042854,995",км,100000065619
28364597,1/4/2022,"79835,048",МТЧ,100000065619
28364520,1/4/2022,"1123407,650",км,100000065618
28364565,1/4/2022,"84317,363",МТЧ,100000065618
28364489,1/4/2022,"1096852,924",км,100000065617
28364388,1/4/2022,"82754,749",МТЧ,100000065617
28364428,1/4/2022,"1137714,735",км,100000065616
28364523,1/4/2022,"86173,039",МТЧ,100000065616
28364505,1/4/2022,"1086277,729",км,100000065615
28364470,1/4/2022,"84283,607",МТЧ,100000065615
28364476,1/4/2022,"1101163,909",км,100000065614
28364455,1/4/2022,"84984,902",МТЧ,100000065614
28364370,1/4/2022,"1145083,134",км,100000065613
28364432,1/4/2022,"85884,718",МТЧ,100000065613
28364415,1/4/2022,"1158471,596",км,100000065612
28364401,1/4/2022,"87044,080",МТЧ,100000065612
28364392,1/4/2022,"1101372,373",км,100000065611
28364375,1/4/2022,"85080,176",МТЧ,100000065611
28364355,1/4/2022,"1137157,703",км,100000065609
28364341,1/4/2022,"81971,536",МТЧ,100000065609
28364332,1/4/2022,"1087157,610",км,100000065608
28364308,1/4/2022,"84167,982",МТЧ,100000065608
28364287,1/4/2022,"1099001,890",км,100000065607
28364268,1/4/2022,"83709,955",МТЧ,100000065607
28364253,1/4/2022,"1180556,523",км,100000065606
28364140,1/4/2022,"89010,807",МТЧ,100000065606
28362565,1/4/2022,"30234,630",МТЧ,100000008674
28361858,1/4/2022,"30938,970",МТЧ,100000008673
28361650,1/4/2022,"528815,047",км,100000065981
28361807,1/4/2022,"42075,279",МТЧ,100000065981
28361788,1/4/2022,"531300,762",км,100000065980
28361749,1/4/2022,"42510,540",МТЧ,100000065980
28361762,1/4/2022,"524173,490",км,100000065979
28361755,1/4/2022,"41826,322",МТЧ,100000065979
28361735,1/4/2022,"516684,239",км,100000065978
28361690,1/4/2022,"41993,158",МТЧ,100000065978
28361712,1/4/2022,"517322,667",км,100000065977
28361698,1/4/2022,"41150,627",МТЧ,100000065977
28361676,1/4/2022,"1076141,917",км,100000065976
28361657,1/4/2022,"82844,095",МТЧ,100000065976
28361635,1/4/2022,"1001973,222",км,100000065975
28361621,1/4/2022,"78777,448",МТЧ,100000065975
28361614,1/4/2022,"1015387,264",км,100000065974
28361603,1/4/2022,"81845,780",МТЧ,100000065974
28361559,1/4/2022,"1063407,682",км,100000065972
28361537,1/4/2022,"82427,196",МТЧ,100000065972
28361518,1/4/2022,"1030265,781",км,100000065971
28361504,1/4/2022,"82348,670",МТЧ,100000065971
28361492,1/4/2022,"1099233,135",км,100000065970
28361468,1/4/2022,"84438,350",МТЧ,100000065970
28361442,1/4/2022,"1035014,181",км,100000065969
28361433,1/4/2022,"79319,431",МТЧ,100000065969
28361424,1/4/2022,"1074113,239",км,100000065968
28361408,1/4/2022,"82203,509",МТЧ,100000065968
28361300,1/4/2022,"1027632,818",км,100000065967
28361377,1/4/2022,"79548,693",МТЧ,100000065967
28361362,1/4/2022,"766496,021",км,100000062399
28361353,1/4/2022,"60916,310",МТЧ,100000062399
28361336,1/4/2022,"763878,821",км,100000062398
28361316,1/4/2022,"59099,602",МТЧ,100000062398
28361302,1/4/2022,"809926,650",км,100000062397
28361285,1/4/2022,"62096,836",МТЧ,100000062397
28361268,1/4/2022,"789085,113",км,100000062396
28361255,1/4/2022,"61798,132",МТЧ,100000062396
28361244,1/4/2022,"808905,580",км,100000062395
28361225,1/4/2022,"61794,633",МТЧ,100000062395
28361212,1/4/2022,"815396,977",км,100000062394
28361197,1/4/2022,"64206,506",МТЧ,100000062394
28361120,1/4/2022,"764508,859",км,100000062393
28361162,1/4/2022,"58892,666",МТЧ,100000062393
28361069,1/4/2022,"815808,523",км,100000062392
28361142,1/4/2022,"63914,033",МТЧ,100000062392
28361128,1/4/2022,"808844,742",км,100000062391
28361104,1/4/2022,"63778,072",МТЧ,100000062391
28361094,1/4/2022,"856516,325",км,100000062390
28361077,1/4/2022,"65439,612",МТЧ,100000062390
28361056,1/4/2022,"730050,220",км,100000062389
28360979,1/4/2022,"55138,517",МТЧ,100000062389
28361024,1/4/2022,"753356,264",км,100000062388
28360929,1/4/2022,"711169,300",км,100000062387
28360987,1/4/2022,"55212,695",МТЧ,100000062387
28360962,1/4/2022,"716291,655",км,100000062386
28360935,1/4/2022,"704695,815",км,100000062385
28360919,1/4/2022,"51456,497",МТЧ,100000062385
28360902,1/4/2022,"973984,514",км,100000062384
28360894,1/4/2022,"78956,201",МТЧ,100000062384
28360810,1/4/2022,"1032564,314",км,100000062383
28360866,1/4/2022,"80731,925",МТЧ,100000062383
28360779,1/4/2022,"1051893,088",км,100000062382
28360841,1/4/2022,"79603,614",МТЧ,100000062382
28360828,1/4/2022,"1021195,652",км,100000062381
28360730,1/4/2022,"80760,929",МТЧ,100000062381
